group,site,proteins,protein_count,UniProt ID,Interpro ID,domain
121,P205,SLC30A5,6,Q8TAD4,IPR027469,Cation efflux transmembrane domain superfamily
121,P205,SLC30A5,6,Q8TAD4,IPR045316,Zinc transporter Msc2-like
121,P205,MRPL17,6,Q9NRX2,IPR000456,Large ribosomal subunit protein bL17
121,P205,MRPL17,6,Q9NRX2,IPR036373,Large ribosomal subunit protein bL17 superfamily
121,P205,MYO18A,6,Q92614,IPR000048,"IQ motif, EF-hand binding site"
121,P205,MYO18A,6,Q92614,IPR001478,PDZ domain
121,P205,MYO18A,6,Q92614,IPR001609,"Myosin head, motor domain"
121,P205,MYO18A,6,Q92614,IPR002928,Myosin tail
121,P205,MYO18A,6,Q92614,IPR004009,"Myosin, N-terminal, SH3-like"
121,P205,MYO18A,6,Q92614,IPR020587,"DNA recombination and repair protein RecA, monomer-monomer interface"
121,P205,MYO18A,6,Q92614,IPR027417,P-loop containing nucleoside triphosphate hydrolase
121,P205,MYO18A,6,Q92614,IPR036034,PDZ superfamily
121,P205,MYO18A,6,Q92614,IPR036064,"Class XVIII myosin, motor domain"
121,P205,MYO18A,6,Q92614,IPR036961,Kinesin motor domain superfamily
122,P206,RPS20,15,P60866,IPR001848,Small ribosomal subunit protein uS10
122,P206,RPS20,15,P60866,IPR005729,"Small ribosomal subunit protein uS10, eukaryotic/archaeal"
122,P206,RPS20,15,P60866,IPR018268,"Small ribosomal subunit protein uS10, conserved site"
122,P206,RPS20,15,P60866,IPR027486,Small ribosomal subunit protein uS10 domain
122,P206,RPS20,15,P60866,IPR036838,Small ribosomal subunit protein uS10 domain superfamily
122,P206,RPL22L1,15,Q6P5R6,IPR002671,Large ribosomal subunit protein eL22
122,P206,RPL22L1,15,Q6P5R6,IPR038526,Large ribosomal subunit protein eL22 superfamily
122,P206,LDHB,15,P07195,IPR001236,"Lactate/malate dehydrogenase, N-terminal"
122,P206,LDHB,15,P07195,IPR001557,L-lactate/malate dehydrogenase
122,P206,LDHB,15,P07195,IPR011304,L-lactate dehydrogenase
122,P206,LDHB,15,P07195,IPR015955,"Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
122,P206,LDHB,15,P07195,IPR018177,"L-lactate dehydrogenase, active site"
122,P206,LDHB,15,P07195,IPR022383,"Lactate/malate dehydrogenase, C-terminal"
122,P206,LDHB,15,P07195,IPR036291,NAD(P)-binding domain superfamily
122,P206,RPS27,15,P42677,IPR000592,Small ribosomal subunit protein eS27
122,P206,RPS27,15,P42677,IPR011332,Zinc-binding ribosomal protein
122,P206,RPS27,15,P42677,IPR023407,"Small ribosomal subunit protein eS27, zinc-binding domain superfamily"
122,P206,YTHDF3,15,,,
122,P206,ARF1,15,P84077,IPR005225,Small GTP-binding protein domain
122,P206,ARF1,15,P84077,IPR006689,"Small GTPase superfamily, ARF/SAR type"
122,P206,ARF1,15,P84077,IPR027417,P-loop containing nucleoside triphosphate hydrolase
122,P206,ARF1,15,P84077,IPR045872,ADP-ribosylation factor 1-5
122,P206,APMAP,15,Q9HDC9,IPR011042,"Six-bladed beta-propeller, TolB-like"
122,P206,APMAP,15,Q9HDC9,IPR018119,"Strictosidine synthase, conserved region"
122,P206,EMC1,15,Q8N766,IPR002372,Pyrrolo-quinoline quinone repeat
122,P206,EMC1,15,Q8N766,IPR011047,Quinoprotein alcohol dehydrogenase-like superfamily
122,P206,EMC1,15,Q8N766,IPR011678,"ER membrane protein complex subunit 1, C-terminal"
122,P206,EMC1,15,Q8N766,IPR015943,WD40/YVTN repeat-like-containing domain superfamily
122,P206,EMC1,15,Q8N766,IPR026895,ER membrane protein complex subunit 1
122,P206,PDHA1,15,P08559,IPR001017,"Dehydrogenase, E1 component"
122,P206,PDHA1,15,P08559,IPR017597,"Pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit, subgroup y"
122,P206,PDHA1,15,P08559,IPR029061,Thiamin diphosphate-binding fold
122,P206,DDX3X,15,O00571,IPR000629,"ATP-dependent RNA helicase DEAD-box, conserved site"
122,P206,DDX3X,15,O00571,IPR001650,"Helicase, C-terminal domain-like"
122,P206,DDX3X,15,O00571,IPR011545,DEAD/DEAH box helicase domain
122,P206,DDX3X,15,O00571,IPR014001,"Helicase superfamily 1/2, ATP-binding domain"
122,P206,DDX3X,15,O00571,IPR014014,"RNA helicase, DEAD-box type, Q motif"
122,P206,DDX3X,15,O00571,IPR027417,P-loop containing nucleoside triphosphate hydrolase
122,P206,PHB2,15,Q99623,IPR000163,Prohibitin
122,P206,PHB2,15,Q99623,IPR001107,Band 7 domain
122,P206,PHB2,15,Q99623,IPR036013,Band 7/SPFH domain superfamily
122,P206,TMED5,15,Q9Y3A6,IPR009038,GOLD domain
122,P206,TMED5,15,Q9Y3A6,IPR015720,Transmembrane emp24 domain-containing protein
122,P206,TMED5,15,Q9Y3A6,IPR036598,GOLD domain superfamily
122,P206,NDUFA2,15,O43678,IPR007741,Ribosomal protein/NADH dehydrogenase domain
122,P206,NDUFA2,15,O43678,IPR016464,"NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex, subunit 2"
122,P206,NDUFA2,15,O43678,IPR036249,Thioredoxin-like superfamily
122,P206,LNP,15,,,
122,P206,NDUFA11,15,Q86Y39,IPR039205,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11
123,P207,RAB36,17,O95755,IPR001806,Small GTPase
123,P207,RAB36,17,O95755,IPR005225,Small GTP-binding protein domain
123,P207,RAB36,17,O95755,IPR027417,P-loop containing nucleoside triphosphate hydrolase
123,P207,AGPAT4,17,Q9NRZ5,IPR002123,Phospholipid/glycerol acyltransferase
123,P207,AGPAT4,17,Q9NRZ5,IPR032098,"Acyltransferase, C-terminal domain"
123,P207,RRS1,17,Q15050,IPR007023,Ribosomal biogenesis regulatory protein
123,P207,LAMTOR3,17,Q9UHA4,IPR015019,Ragulator complex protein LAMTOR3
123,P207,SNX33,17,Q8WV41,IPR001452,SH3 domain
123,P207,SNX33,17,Q8WV41,IPR001683,Phox homology
123,P207,SNX33,17,Q8WV41,IPR014536,Sorting nexin 9 family
123,P207,SNX33,17,Q8WV41,IPR019497,"Sorting nexin protein, WASP-binding domain"
123,P207,SNX33,17,Q8WV41,IPR027267,AH/BAR domain superfamily
123,P207,SNX33,17,Q8WV41,IPR036028,SH3-like domain superfamily
123,P207,SNX33,17,Q8WV41,IPR036871,PX domain superfamily
123,P207,SNX33,17,Q8WV41,IPR037427,"Sorting nexin-33, BAR domain"
123,P207,NCSTN,17,Q92542,IPR008710,Nicastrin
123,P207,NCSTN,17,Q92542,IPR041084,"Nicastrin, small lobe"
123,P207,ECSIT,17,Q9BQ95,IPR010418,ECSIT
123,P207,ECSIT,17,Q9BQ95,IPR029342,"ECSIT, C-terminal domain"
123,P207,ECSIT,17,Q9BQ95,IPR046448,"ECSIT, N-terminal"
123,P207,CD99,17,P14209,IPR022078,CD99 antigen-like protein 2
123,P207,TMCO3,17,Q6UWJ1,IPR006153,Cation/H+ exchanger
123,P207,TMCO3,17,Q6UWJ1,IPR038770,Sodium/solute symporter superfamily
123,P207,TMCO3,17,Q6UWJ1,IPR045158,K(+) efflux antiporter 4/5/6-like
123,P207,CEP350,17,Q5VT06,IPR000938,CAP Gly-rich domain
123,P207,CEP350,17,Q5VT06,IPR025486,Domain of unknown function DUF4378
123,P207,CEP350,17,Q5VT06,IPR028750,Centrosome-associated protein 350/Coiled-coil domain-containing protein 187
123,P207,CEP350,17,Q5VT06,IPR036859,CAP Gly-rich domain superfamily
123,P207,FADS2,17,O95864,IPR001199,Cytochrome b5-like heme/steroid binding domain
123,P207,FADS2,17,O95864,IPR005804,Fatty acid desaturase domain
123,P207,FADS2,17,O95864,IPR012171,Fatty acid desaturase
123,P207,FADS2,17,O95864,IPR036400,Cytochrome b5-like heme/steroid binding domain superfamily
123,P207,PIGU,17,Q9H490,IPR009600,GPI transamidase subunit PIG-U
123,P207,ABCB10,17,Q9NRK6,IPR003439,"ABC transporter-like, ATP-binding domain"
123,P207,ABCB10,17,Q9NRK6,IPR003593,AAA+ ATPase domain
123,P207,ABCB10,17,Q9NRK6,IPR011527,"ABC transporter type 1, transmembrane domain"
123,P207,ABCB10,17,Q9NRK6,IPR017871,"ABC transporter-like, conserved site"
123,P207,ABCB10,17,Q9NRK6,IPR027417,P-loop containing nucleoside triphosphate hydrolase
123,P207,ABCB10,17,Q9NRK6,IPR036640,"ABC transporter type 1, transmembrane domain superfamily"
123,P207,ABCB10,17,Q9NRK6,IPR039421,Type 1 protein exporter
123,P207,UQCRB,17,P14927,IPR003197,Cytochrome b-c1 complex subunit 7
123,P207,UQCRB,17,P14927,IPR036544,Cytochrome b-c1 complex subunit 7 superfamily
123,P207,SLC35A2,17,P78381,IPR007271,Nucleotide-sugar transporter
123,P207,COL1A1,17,P02452,IPR000885,"Fibrillar collagen, C-terminal"
123,P207,COL1A1,17,P02452,IPR001007,VWFC domain
123,P207,COL1A1,17,P02452,IPR008160,Collagen triple helix repeat
123,P207,RPL7L1,17,Q6DKI1,IPR005998,"Large ribosomal subunit protein uL30, eukaryotic"
123,P207,RPL7L1,17,Q6DKI1,IPR012988,"Large ribosomal subunit protein uL30, N-terminal, eukaryotes"
123,P207,RPL7L1,17,Q6DKI1,IPR016082,"Large ribosomal subunit protein uL30-like, ferredoxin-like fold domain"
123,P207,RPL7L1,17,Q6DKI1,IPR018038,"Large ribosomal subunit protein uL30, conserved site"
123,P207,RPL7L1,17,Q6DKI1,IPR035808,"Large ribosomal subunit protein uL30, eukaryotic/archaeal"
123,P207,RPL7L1,17,Q6DKI1,IPR036919,"Large ribosomal subunit protein uL30, ferredoxin-like fold domain superfamily"
123,P207,RPL7L1,17,Q6DKI1,IPR039699,Large ribosomal subunit protein uL30
124,P208,ATP5C1,13,P36542,IPR000131,"ATP synthase, F1 complex, gamma subunit"
124,P208,ATP5C1,13,P36542,IPR023632,"ATP synthase, F1 complex, gamma subunit conserved site"
124,P208,ATP5C1,13,P36542,IPR035968,"ATP synthase, F1 complex, gamma subunit superfamily"
124,P208,HSD17B12,13,Q53GQ0,IPR002347,Short-chain dehydrogenase/reductase SDR
124,P208,HSD17B12,13,Q53GQ0,IPR020904,"Short-chain dehydrogenase/reductase, conserved site"
124,P208,HSD17B12,13,Q53GQ0,IPR036291,NAD(P)-binding domain superfamily
124,P208,CC2D1A,13,Q6P1N0,IPR000008,C2 domain
124,P208,CC2D1A,13,Q6P1N0,IPR006608,"Coiled-coil and C2 domain-containing protein 1, DM14 domain"
124,P208,CC2D1A,13,Q6P1N0,IPR035892,C2 domain superfamily
124,P208,CC2D1A,13,Q6P1N0,IPR037772,"Freud, C2 domain"
124,P208,CC2D1A,13,Q6P1N0,IPR039725,Coiled-coil and C2 domain-containing protein 1
124,P208,RDH14,13,Q9HBH5,IPR002347,Short-chain dehydrogenase/reductase SDR
124,P208,RDH14,13,Q9HBH5,IPR036291,NAD(P)-binding domain superfamily
124,P208,TAOK2,13,Q9UL54,IPR000719,Protein kinase domain
124,P208,TAOK2,13,Q9UL54,IPR008271,"Serine/threonine-protein kinase, active site"
124,P208,TAOK2,13,Q9UL54,IPR011009,Protein kinase-like domain superfamily
124,P208,TAOK2,13,Q9UL54,IPR017441,"Protein kinase, ATP binding site"
124,P208,AP2A1,13,O95782,IPR002553,"Clathrin/coatomer adaptor, adaptin-like, N-terminal"
124,P208,AP2A1,13,O95782,IPR003164,"Clathrin adaptor, alpha-adaptin, appendage, C-terminal subdomain"
124,P208,AP2A1,13,O95782,IPR008152,"Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain"
124,P208,AP2A1,13,O95782,IPR009028,"Coatomer/calthrin adaptor appendage, C-terminal subdomain"
124,P208,AP2A1,13,O95782,IPR011989,Armadillo-like helical
124,P208,AP2A1,13,O95782,IPR012295,TBP domain superfamily
124,P208,AP2A1,13,O95782,IPR013041,"Clathrin adaptor, appendage, Ig-like subdomain superfamily"
124,P208,AP2A1,13,O95782,IPR016024,Armadillo-type fold
124,P208,AP2A1,13,O95782,IPR017104,"Adaptor protein complex AP-2, alpha subunit"
124,P208,TAMM41,13,Q96BW9,IPR015222,"Phosphatidate cytidylyltransferase, mitochondrial"
124,P208,SNRPN,13,P63162,IPR001163,"Sm domain, eukaryotic/archaea-type"
124,P208,SNRPN,13,P63162,IPR010920,LSM domain superfamily
124,P208,SNRPN,13,P63162,IPR017131,"Small ribonucleoprotein associated, SmB/SmN"
124,P208,SNRPN,13,P63162,IPR047575,Sm domain
124,P208,RPS10,13,P46783,IPR005326,"Plectin/eS10, N-terminal"
124,P208,RPS10,13,P46783,IPR036388,Winged helix-like DNA-binding domain superfamily
124,P208,RPS10,13,P46783,IPR037447,Small ribosomal subunit protein eS10
124,P208,SCO1,13,O75880,IPR003782,Copper chaperone SCO1/SenC
124,P208,SCO1,13,O75880,IPR017276,"Synthesis of cytochrome c oxidase, Sco1/Sco2"
124,P208,SCO1,13,O75880,IPR036249,Thioredoxin-like superfamily
124,P208,SCCPDH,13,Q8NBX0,IPR005097,"Saccharopine dehydrogenase, NADP binding domain"
124,P208,SCCPDH,13,Q8NBX0,IPR036291,NAD(P)-binding domain superfamily
124,P208,MYH10,13,P35580,IPR000048,"IQ motif, EF-hand binding site"
124,P208,MYH10,13,P35580,IPR001609,"Myosin head, motor domain"
124,P208,MYH10,13,P35580,IPR002928,Myosin tail
124,P208,MYH10,13,P35580,IPR004009,"Myosin, N-terminal, SH3-like"
124,P208,MYH10,13,P35580,IPR008989,"Myosin S1 fragment, N-terminal"
124,P208,MYH10,13,P35580,IPR027417,P-loop containing nucleoside triphosphate hydrolase
124,P208,MYH10,13,P35580,IPR036961,Kinesin motor domain superfamily
124,P208,TUFM,13,P49411,IPR000795,Translational (tr)-type GTP-binding domain
124,P208,TUFM,13,P49411,IPR004160,"Translation elongation factor EFTu/EF1A, C-terminal"
124,P208,TUFM,13,P49411,IPR004161,"Translation elongation factor EFTu-like, domain 2"
124,P208,TUFM,13,P49411,IPR004541,"Translation elongation factor EFTu/EF1A, bacterial/organelle"
124,P208,TUFM,13,P49411,IPR009000,"Translation protein, beta-barrel domain superfamily"
124,P208,TUFM,13,P49411,IPR009001,"Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal"
124,P208,TUFM,13,P49411,IPR027417,P-loop containing nucleoside triphosphate hydrolase
124,P208,TUFM,13,P49411,IPR031157,"Tr-type G domain, conserved site"
124,P208,TUFM,13,P49411,IPR033720,"Elongation factor Tu, domain 2"
124,P208,TUFM,13,P49411,IPR041709,"Elongation factor Tu (EF-Tu), GTP-binding domain"
125,P209,RPL38,15,P63173,IPR002675,Large ribosomal subunit protein eL38
125,P209,RPL38,15,P63173,IPR038464,Large ribosomal subunit protein eL38 superfamily
125,P209,MPDU1,15,O75352,IPR006603,PQ-loop repeat
125,P209,MPDU1,15,O75352,IPR016817,Mannose-P-dolichol utilization defect 1 protein
125,P209,AASS,15,Q9UDR5,IPR005097,"Saccharopine dehydrogenase, NADP binding domain"
125,P209,AASS,15,Q9UDR5,IPR007698,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain"
125,P209,AASS,15,Q9UDR5,IPR007886,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal"
125,P209,AASS,15,Q9UDR5,IPR032095,"Saccharopine dehydrogenase-like, C-terminal"
125,P209,AASS,15,Q9UDR5,IPR036291,NAD(P)-binding domain superfamily
125,P209,MT-CO2,15,P00403,IPR001505,Copper centre Cu(A)
125,P209,MT-CO2,15,P00403,IPR002429,Cytochrome c oxidase subunit II-like C-terminal
125,P209,MT-CO2,15,P00403,IPR008972,Cupredoxin
125,P209,MT-CO2,15,P00403,IPR011759,"Cytochrome C oxidase subunit II, transmembrane domain"
125,P209,MT-CO2,15,P00403,IPR014222,"Cytochrome c oxidase, subunit II"
125,P209,MT-CO2,15,P00403,IPR034210,"Cytochrome c oxidase subunit 2, C-terminal"
125,P209,MT-CO2,15,P00403,IPR036257,"Cytochrome C oxidase subunit II, transmembrane domain superfamily"
125,P209,MT-CO2,15,P00403,IPR045187,Cytochrome c/quinol oxidase subunit II
125,P209,CTDNEP1,15,O95476,IPR004274,FCP1 homology domain
125,P209,CTDNEP1,15,O95476,IPR011948,"Dullard phosphatase domain, eukaryotic"
125,P209,CTDNEP1,15,O95476,IPR023214,HAD superfamily
125,P209,CTDNEP1,15,O95476,IPR036412,HAD-like superfamily
125,P209,TAZ,15,Q16635,IPR000872,Tafazzin
125,P209,TAZ,15,Q16635,IPR002123,Phospholipid/glycerol acyltransferase
125,P209,MDH2,15,P40926,IPR001236,"Lactate/malate dehydrogenase, N-terminal"
125,P209,MDH2,15,P40926,IPR001252,"Malate dehydrogenase, active site"
125,P209,MDH2,15,P40926,IPR001557,L-lactate/malate dehydrogenase
125,P209,MDH2,15,P40926,IPR010097,"Malate dehydrogenase, type 1"
125,P209,MDH2,15,P40926,IPR015955,"Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
125,P209,MDH2,15,P40926,IPR022383,"Lactate/malate dehydrogenase, C-terminal"
125,P209,MDH2,15,P40926,IPR036291,NAD(P)-binding domain superfamily
125,P209,UXS1,15,Q8NBZ7,IPR016040,NAD(P)-binding domain
125,P209,UXS1,15,Q8NBZ7,IPR021761,UDP-glucuronate decarboxylase N-terminal
125,P209,UXS1,15,Q8NBZ7,IPR036291,NAD(P)-binding domain superfamily
125,P209,UXS1,15,Q8NBZ7,IPR044516,UDP-glucuronic acid decarboxylase
125,P209,MGST3,15,O14880,IPR001129,"Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein"
125,P209,MGST3,15,O14880,IPR023352,Membrane associated eicosanoid/glutathione metabolism-like domain superfamily
125,P209,SFXN3,15,Q9BWM7,IPR004686,Tricarboxylate/iron carrier
125,P209,INTS1,15,Q8N201,IPR016024,Armadillo-type fold
125,P209,INTS1,15,Q8N201,IPR022145,"Integrator complex subunit 1, RPB2-binding domain"
125,P209,INTS1,15,Q8N201,IPR038902,Integrator complex subunit 1
125,P209,SEC11A,15,P67812,IPR001733,Peptidase S26B
125,P209,SEC11A,15,P67812,IPR015927,Peptidase S24/S26A/S26B/S26C
125,P209,SEC11A,15,P67812,IPR019533,Peptidase S26
125,P209,SEC11A,15,P67812,IPR019756,"Peptidase S26A, signal peptidase I, serine active site"
125,P209,SEC11A,15,P67812,IPR019758,"Peptidase S26A, signal peptidase I, conserved site"
125,P209,SEC11A,15,P67812,IPR036286,LexA/Signal peptidase-like superfamily
125,P209,ALG3,15,Q92685,IPR007873,"Glycosyltransferase, ALG3"
125,P209,LPCAT3,15,Q6P1A2,IPR004299,"Membrane bound O-acyl transferase, MBOAT"
125,P209,PCYOX1,15,Q9UHG3,IPR010795,Prenylcysteine lyase
125,P209,PCYOX1,15,Q9UHG3,IPR017046,Prenylcysteine oxidase
125,P209,PCYOX1,15,Q9UHG3,IPR036188,FAD/NAD(P)-binding domain superfamily
126,"P209,P227",TAZ,2,Q16635,IPR000872,Tafazzin
126,"P209,P227",TAZ,2,Q16635,IPR002123,Phospholipid/glycerol acyltransferase
126,"P209,P227",AASS,2,Q9UDR5,IPR005097,"Saccharopine dehydrogenase, NADP binding domain"
126,"P209,P227",AASS,2,Q9UDR5,IPR007698,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain"
126,"P209,P227",AASS,2,Q9UDR5,IPR007886,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal"
126,"P209,P227",AASS,2,Q9UDR5,IPR032095,"Saccharopine dehydrogenase-like, C-terminal"
126,"P209,P227",AASS,2,Q9UDR5,IPR036291,NAD(P)-binding domain superfamily
127,P21,CCT7,10,Q99832,IPR002194,"Chaperonin TCP-1, conserved site"
127,P21,CCT7,10,Q99832,IPR002423,Chaperonin Cpn60/GroEL/TCP-1 family
127,P21,CCT7,10,Q99832,IPR012720,"T-complex protein 1, eta subunit"
127,P21,CCT7,10,Q99832,IPR017998,Chaperone tailless complex polypeptide 1 (TCP-1)
127,P21,CCT7,10,Q99832,IPR027409,GroEL-like apical domain superfamily
127,P21,CCT7,10,Q99832,IPR027410,TCP-1-like chaperonin intermediate domain superfamily
127,P21,CCT7,10,Q99832,IPR027413,GroEL-like equatorial domain superfamily
127,P21,AHNAK2,10,Q8IVF2,IPR001478,PDZ domain
127,P21,AHNAK2,10,Q8IVF2,IPR036034,PDZ superfamily
127,P21,C17ORF85,10,,,
127,P21,MORF4L1,10,Q9UBU8,IPR008676,MRG
127,P21,MORF4L1,10,Q9UBU8,IPR016197,Chromo-like domain superfamily
127,P21,MORF4L1,10,Q9UBU8,IPR025995,RNA binding activity-knot of a chromodomain
127,P21,MORF4L1,10,Q9UBU8,IPR026541,MRG domain
127,P21,MORF4L1,10,Q9UBU8,IPR038217,"MRG, C-terminal domain superfamily"
127,P21,RBM25,10,P49756,IPR000504,RNA recognition motif domain
127,P21,RBM25,10,P49756,IPR002483,PWI domain
127,P21,RBM25,10,P49756,IPR012677,Nucleotide-binding alpha-beta plait domain superfamily
127,P21,RBM25,10,P49756,IPR034268,"RBM25, RNA recognition motif"
127,P21,RBM25,10,P49756,IPR035979,RNA-binding domain superfamily
127,P21,RBM25,10,P49756,IPR036483,PWI domain superfamily
127,P21,MMP2,10,P08253,IPR000562,Fibronectin type II domain
127,P21,MMP2,10,P08253,IPR000585,Hemopexin-like domain
127,P21,MMP2,10,P08253,IPR001818,"Peptidase M10, metallopeptidase"
127,P21,MMP2,10,P08253,IPR006026,"Peptidase, metallopeptidase"
127,P21,MMP2,10,P08253,IPR013806,Kringle-like fold
127,P21,MMP2,10,P08253,IPR018486,"Hemopexin, conserved site"
127,P21,MMP2,10,P08253,IPR018487,Hemopexin-like repeats
127,P21,MMP2,10,P08253,IPR021158,"Peptidase M10A, cysteine switch, zinc binding site"
127,P21,MMP2,10,P08253,IPR021190,Peptidase M10A
127,P21,MMP2,10,P08253,IPR024079,"Metallopeptidase, catalytic domain superfamily"
127,P21,MMP2,10,P08253,IPR033739,"Peptidase M10A, catalytic domain"
127,P21,MMP2,10,P08253,IPR036365,PGBD-like superfamily
127,P21,MMP2,10,P08253,IPR036375,Hemopexin-like domain superfamily
127,P21,MMP2,10,P08253,IPR036943,Fibronectin type II domain superfamily
127,P21,NUDT21,10,O43809,IPR000086,NUDIX hydrolase domain
127,P21,NUDT21,10,O43809,IPR015797,NUDIX hydrolase-like domain superfamily
127,P21,NUDT21,10,O43809,IPR016706,Cleavage/polyadenylation specificity factor subunit 5
127,P21,CAPRIN1,10,Q14444,IPR022070,Cytoplasmic activation/proliferation-associated protein-1 C term
127,P21,CAPRIN1,10,Q14444,IPR028816,Caprin
127,P21,CAPRIN1,10,Q14444,IPR041637,Caprin-1 dimerization domain
127,P21,IGF2R,10,P11717,IPR000479,Cation-independent mannose-6-phosphate receptor repeat
127,P21,IGF2R,10,P11717,IPR000562,Fibronectin type II domain
127,P21,IGF2R,10,P11717,IPR009011,Mannose-6-phosphate receptor binding domain superfamily
127,P21,IGF2R,10,P11717,IPR013806,Kringle-like fold
127,P21,IGF2R,10,P11717,IPR036943,Fibronectin type II domain superfamily
127,P21,IGF2R,10,P11717,IPR044865,MRH domain
127,P21,NOP14,10,P78316,IPR007276,Nucleolar protein 14
128,P210,AP2A2,8,O94973,IPR002553,"Clathrin/coatomer adaptor, adaptin-like, N-terminal"
128,P210,AP2A2,8,O94973,IPR003164,"Clathrin adaptor, alpha-adaptin, appendage, C-terminal subdomain"
128,P210,AP2A2,8,O94973,IPR008152,"Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain"
128,P210,AP2A2,8,O94973,IPR009028,"Coatomer/calthrin adaptor appendage, C-terminal subdomain"
128,P210,AP2A2,8,O94973,IPR011989,Armadillo-like helical
128,P210,AP2A2,8,O94973,IPR012295,TBP domain superfamily
128,P210,AP2A2,8,O94973,IPR013041,"Clathrin adaptor, appendage, Ig-like subdomain superfamily"
128,P210,AP2A2,8,O94973,IPR016024,Armadillo-type fold
128,P210,AP2A2,8,O94973,IPR017104,"Adaptor protein complex AP-2, alpha subunit"
128,P210,LIN7C,8,Q9NUP9,IPR001478,PDZ domain
128,P210,LIN7C,8,Q9NUP9,IPR004172,L27 domain
128,P210,LIN7C,8,Q9NUP9,IPR014775,"L27 domain, C-terminal"
128,P210,LIN7C,8,Q9NUP9,IPR017365,Protein lin-7
128,P210,LIN7C,8,Q9NUP9,IPR036034,PDZ superfamily
128,P210,LIN7C,8,Q9NUP9,IPR036892,L27 domain superfamily
128,P210,SORBS3,8,O60504,IPR001452,SH3 domain
128,P210,SORBS3,8,O60504,IPR003127,SoHo domain
128,P210,SORBS3,8,O60504,IPR035607,"Vinexin, SH3 domain 3"
128,P210,SORBS3,8,O60504,IPR035608,"Vinexin, SH3 domain 2"
128,P210,SORBS3,8,O60504,IPR035609,"Vinexin, SH3 domain 1"
128,P210,SORBS3,8,O60504,IPR036028,SH3-like domain superfamily
128,P210,THOC5,8,Q13769,IPR019163,"THO complex, subunit 5"
128,P210,SRCAP,8,Q6ZRS2,IPR000330,"SNF2, N-terminal"
128,P210,SRCAP,8,Q6ZRS2,IPR001650,"Helicase, C-terminal domain-like"
128,P210,SRCAP,8,Q6ZRS2,IPR014001,"Helicase superfamily 1/2, ATP-binding domain"
128,P210,SRCAP,8,Q6ZRS2,IPR014012,Helicase/SANT-associated domain
128,P210,SRCAP,8,Q6ZRS2,IPR017956,"AT hook, DNA-binding motif"
128,P210,SRCAP,8,Q6ZRS2,IPR027417,P-loop containing nucleoside triphosphate hydrolase
128,P210,SRCAP,8,Q6ZRS2,IPR038718,"SNF2-like, N-terminal domain superfamily"
128,P210,SRCAP,8,Q6ZRS2,IPR049730,"SNF2/RAD5-like, C-terminal helicase domain"
128,P210,LARS,8,Q9P2J5,IPR001412,"Aminoacyl-tRNA synthetase, class I, conserved site"
128,P210,LARS,8,Q9P2J5,IPR002300,"Aminoacyl-tRNA synthetase, class Ia"
128,P210,LARS,8,Q9P2J5,IPR004493,"Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic"
128,P210,LARS,8,Q9P2J5,IPR009008,"Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain"
128,P210,LARS,8,Q9P2J5,IPR009080,"Aminoacyl-tRNA synthetase, class Ia, anticodon-binding"
128,P210,LARS,8,Q9P2J5,IPR013155,"Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding"
128,P210,LARS,8,Q9P2J5,IPR014729,Rossmann-like alpha/beta/alpha sandwich fold
128,P210,AXDND1,8,Q5T1B0,IPR019347,Axonemal dynein light chain
128,P210,S100A11,8,P31949,IPR001751,"S100/Calcium binding protein 7/8-like, conserved site"
128,P210,S100A11,8,P31949,IPR002048,EF-hand domain
128,P210,S100A11,8,P31949,IPR011992,EF-hand domain pair
128,P210,S100A11,8,P31949,IPR013787,"S100/CaBP-9k-type, calcium binding, subdomain"
128,P210,S100A11,8,P31949,IPR018247,"EF-Hand 1, calcium-binding site"
128,P210,S100A11,8,P31949,IPR028482,Protein S100-A11
129,P211,HNRNPA3,11,P51991,IPR000504,RNA recognition motif domain
129,P211,HNRNPA3,11,P51991,IPR012677,Nucleotide-binding alpha-beta plait domain superfamily
129,P211,HNRNPA3,11,P51991,IPR034516,"hnRNP A1/3, RNA recognition motif 2"
129,P211,HNRNPA3,11,P51991,IPR035979,RNA-binding domain superfamily
129,P211,CNBP,11,P62633,IPR001878,"Zinc finger, CCHC-type"
129,P211,CNBP,11,P62633,IPR036875,"Zinc finger, CCHC-type superfamily"
